"","chr","pos","lod"
"hda103","8",5779.28,0.489320748845785
"umc1316","8",5781.78,1.48828132843119
"isu114","8",5782.78,2.91425154040371
"umc1777","8",5782.98,0.656564578390316
"gpm204b","8",5787.49,0.511890721638338
"IDP2146","8",5809.59,1.54010433851727
"gpm414c","8",5811.27,0.495388817373168
"gpm328a","8",5811.35,0.494826114845637
"gpm591b","8",5811.46,1.1566428276019
"gpm531b","8",5811.84,19.2428053138101
"umc2356","8",5812.98,5.06707584529067
"sdg118","8",5813.98,5.05861636070586
"umc1149","8",5813.99,5.05861636102782
"bnlg1152","8",5814.19,5.05879908295901
"AY109883","8",5815.79,5.11436004376446
"mmp32","8",5816.09,5.10252035191661
"IDP421","8",5821.28,2.40915703262908
"gpm375b","8",5822.14,2.42403749161895
"gpm270a","8",5825.91,1.01462067572902
"gpm395b","8",5827.67,2.74092073108841
"umc1728","8",5832.49,6.05865144920608
"hdt105","8",5834.07,15.2153137047826
"gpm687b","8",5835.72,15.2345250332273
"IDP771","8",5837.68,15.2167823004547
"umc1905","8",5839.69,25.4665255042109
"gpm205","8",5840.21,21.9125219658472
"IDP1436","8",5840.27,21.7653339353801
"gpm701","8",5844.3,13.1447213447409
"chr116b","8",5845.23,13.0247637402081
"IDP2426","8",5845.9,13.2029336483938
"IDP27","8",5847.21,12.1776897016207
"IDP2402","8",5849.19,4.19262334544874
"gpm249b","8",5854.46,14.4114652814787
"bnlg1031","8",5855.19,14.5501044586199
"npi268a","8",5859.29,15.024251554114
"bnlg1065","8",5860.89,14.8718267197055
"umc1607","8",5866.59,2.65395261592312
"IDP57","8",5870.55,2.63911401506448
"IDP257","8",5879,1.38314747319964
"bnlg1823","8",5883.49,1.21343262418486
"gpm359c","8",5885.64,0.333309834999454
"IDP400","8",5886.19,0.318876044910212
"gpm44c","8",5886.67,1.34868468425157
"AY110569","8",5886.99,1.28381772170724
"psy2","8",5889.79,1.31434112912757
"gpm408e","8",5890.02,0.268507000308091
"IDP1495","8",5892.94,0.222206220312728
"AY110539","8",5894.29,1.11845474532674
"umc1268","8",5894.79,1.39535602035176
"gpm204a","8",5897.9,6.59427730243078
"lim301","8",5904.39,1.02455957935672
"gpm234a","8",5904.56,0.981051809951168
"bnlg1828","8",5906.89,1.55316864202723
"npi414a","8",5909.89,2.25692989727759
"IDP115","8",5911,0.232134241288804
"umc2357","8",5914.29,0.813872110804368
"mmp64","8",5915.09,0.836917690490736
"gpm61b","8",5915.12,0.689066463663039
"php20793","8",5922.49,1.97845837265049
"AY109593","8",5924.69,0.0336069494733238
"umc1005","8",5926.69,0.964272436473038
"umc1384","8",5927.43,4.91550755885692
"IDP3959","8",5928.62,1.66152187459738
"IDP275","8",5929.21,1.84264640198489
"IDP387","8",5930.47,0.0968611372227315
"gpm911","8",5936.08,0.0664394048926624
"gpm699a","8",5936.3,0.0706849234811671
"gpm457","8",5936.96,0.691757856340701
"umc1933","8",5940.39,0.402723326509658
"gpm416a","8",5942,0.413534014873221
"mmp146","8",5944.79,4.68245071430829
"umc1673","8",5946.99,0.312117615592797
"AY110053","8",5950.49,0.489552143431865
"IDP830","8",5954.62,0.265282224096154
"gpm348","8",5956.47,0.435863326585604
"IDP698","8",5957.01,0.434986698170178
"IDP2398","8",5957.74,0.0479859949082311
"IDP848","8",5960.53,0.0690341633853677
"npi107","8",5962.59,1.12498711048102
"npi112b","8",5964.39,1.15853351037731
"IDP1432","8",5967.78,0.510855844779144
"AY103806","8",5969.09,0.524010527991777
"gst1","8",5971.59,0.514992190401244
"dupssr14","8",5975.12,1.1512022131119
"AY110127","8",5996.49,5.39007584132378
"umc1663","8",6008.19,0.346487455055467
"IDP1628","8",6021.13,2.94564020339203
"umc1638","8",6021.69,2.80648464616934
"gpm646b","8",6022.61,2.79225034099363
"bnlg1131","8",6028.29,0.0215796738593781
"gpm194b","8",6028.7,0.0304723207518691
"AY109853","8",6032.09,2.19259398584472
"gpm880c","8",6040,0.29128436981955
"IDP1637","9",6045,21.7844573275052
"umc1957","9",6046,17.5313032631129
"AY112355","9",6049.87,19.2269428185355
"umc109","9",6050,12.717083368987
"gpm441","9",6054.71,2.88634093207293
"bnlg1724","9",6056.8,16.9219785355654
"npi253a","9",6059,19.9029481738216
"umc1370","9",6062.7,11.1262249957217
"umc1040","9",6066.2,8.86135879889116
"bnlg2122","9",6066.3,8.64275053346864
"gpm522d","9",6069.1,5.55840250046458
"umc1867","9",6069.3,5.56198233705436
"IDP844","9",6069.5,5.59349244319856
"php10005","9",6073.8,8.28642830847275
"gpm117a","9",6074.47,11.2821898114307
"IDP4069","9",6076.47,8.56921825075005
"IDP760","9",6087.27,0.422469509381699
"ufg41","9",6095.4,5.69329436962289
"gta106b","9",6101.53,0.792519736945906
"gpm493b","9",6102.11,0.802379807761099
"bnlg1583","9",6107.3,0.0976829617902695
"c1","9",6109.7,0.0884974939071981
"umc1809a","9",6110.2,0.0932012494922674
"umc2335","9",6119.8,2.80235830777929
"IDP1969","9",6121.63,1.3360146762534
"gpm774b","9",6125.3,4.61274548040092
"sh1","9",6125.31,4.61287853541762
"gpm355","9",6125.4,4.61344435303909
"umc1588","9",6127.31,4.67238667233505
"umc1967","9",6129.31,5.58560018521712
"AY107496","9",6131.78,5.53040414659154
"umc1596","9",6131.81,5.53301880269464
"bz1","9",6135.11,5.02514107472598
"umc1170","9",6146.11,6.12570030575989
"chr113","9",6148.88,1.64465878100782
"csu471","9",6150.81,0.0121432180749252
"gpm401b","9",6151.01,0.0100542119853344
"IDP2364","9",6153.2,0.18145597466355
"IDP3817","9",6154.95,0.144926019229388
"gpm547b","9",6158.94,0.30754747411811
"isu111b","9",6161.61,0.272702178874169
"AY103622","9",6161.98,4.33570478261754
"gpm312d","9",6161.99,4.33530976708607
"gpm603","9",6162.36,4.33416631444743
"gpm602a","9",6162.45,4.33399767401352
"umc2336","9",6170.72,1.57152150915317
"IDP3947","9",6172.37,1.54456257596757
"mmp162","9",6184.02,7.81799594744189
"bnlg244","9",6187.62,9.59351171223898
"bnlg1401","9",6192.52,4.3167272243245
"gpm79a","9",6194.64,3.56925345645323
"gpm252a","9",6195.43,7.87739468279506
"gpm864b","9",6195.7,7.88983191404805
"gpm59b","9",6198.21,9.78213749849419
"IDP4038","9",6200.56,9.64308074938162
"gpm78a","9",6203.64,11.9274099279264
"mmp30","9",6207.52,15.3464947165703
"gpm78b","9",6209.46,14.1924867859307
"umc1698","9",6215.42,7.96584335201987
"AY105451","9",6221.17,9.35940797675175
"IDP1976","9",6227.18,13.2989319031603
"IDP3844","9",6234.09,13.0782788549677
"lim286","9",6235.12,12.9184772516037
"wx1","9",6236.72,12.9222932951598
"umc1634","9",6238.22,16.3941350143832
"umc1258","9",6240.72,11.4207033554121
"AY109570","9",6241.42,7.91278313490693
"hon104a","9",6241.66,7.92244692846543
"IDP3890","9",6241.72,13.5215374987638
"umc1586","9",6244.72,18.445276089149
"lim101","9",6247.32,23.4032656715408
"ufg71","9",6249.42,22.9537158448511
"gpm94","9",6249.43,22.6731146231523
"mmp170b","9",6253.53,29.7358769276707
"gpm6","9",6253.97,22.752250075011
"IDP1681","9",6255.01,33.6411734344092
"chr120","9",6258.63,33.8090571592784
"psr160d","9",6261.23,33.9461537013503
"gpm722","9",6261.24,33.9564163841933
"umc2338","9",6264.44,31.4839723564128
"umc2337","9",6265.14,31.4664395178552
"fdh2","9",6269.09,42.8323023790581
"nact12","9",6269.15,43.8391432690605
"gpm902","9",6269.16,43.945919448217
"gpm133","9",6269.17,44.0419930827011
"gpm721","9",6269.4,49.750469897861
"gpm137a","9",6269.41,47.4780483202703
"gpm46","9",6269.42,47.4767208424655
"IDP380","9",6271.36,38.6530304622665
"IDP4017","9",6271.38,38.6530092627218
"gpm566a","9",6271.64,39.2926100982131
"bcd1421","9",6272.48,42.6510220616947
"gpm820a","9",6273.2,40.2555195243276
"php20052","9",6273.38,40.2774152511502
"bnl5.10","9",6274.18,40.3093500650011
"bnl5.46b","9",6275.08,43.0365142031969
"umc1599","9",6275.18,42.1106612113399
"csu623a","9",6275.68,42.0260993612901
"umc1191","9",6277.88,31.7093720769844
"mmp2","9",6280.58,35.1156136823847
"asg63a","9",6283.08,42.1397303036738
"IDP1694","9",6283.25,38.3980221226066
"IDP717","9",6283.48,34.4807223062435
"BE518809","9",6283.49,34.4807232611201
"gtd101","9",6283.52,34.4806704340353
"umc2339","9",6283.98,34.4827237192694
"IDP248","9",6284.43,35.6451615582591
"IDP3862","9",6284.98,35.644765383975
"umc1271","9",6285.58,34.497779771611
"umc1691","9",6289.18,34.8200200973934
"umc1688","9",6292.68,39.7136412101245
"IDP312","9",6294.28,46.3075627398885
"ensl016","9",6294.35,46.3110563552455
"umc1921","9",6294.68,53.4202519487808
"umc1700","9",6296.88,52.1464831517205
"umc2087","9",6297.38,50.3628522511135
"IDP3968","9",6297.71,40.3507104802666
"gpm241","9",6298.36,41.1115146678003
"AW257883","9",6298.78,41.1670213297657
"umc1743","9",6299.08,41.1635025313917
"umc114","9",6299.38,41.1638124298242
"AY103770","9",6299.68,41.1635036084645
"gpm809b","9",6299.69,41.1635394746609
"bnl5.04","9",6301.19,41.1777916082228
"gpm68","9",6301.37,41.1640788886943
"umc1267","9",6302.69,41.1837334372431
"rz682","9",6303.29,32.2397737503725
"lim99b","9",6304.89,32.2686936805421
"gpm731","9",6306.57,18.386057969823
"sbp4","9",6311.09,11.3503595144139
"bnlg1714","9",6311.49,11.3284715159989
"gpm165","9",6313.29,8.86172688387705
"lim166","9",6313.49,8.13769983053135
"bnlg1209","9",6318.29,8.79560078263057
"psr547","9",6323.99,8.55848240193882
"gpm739b","9",6324.83,8.62419314684121
"IDP809","9",6324.84,8.63037030587293
"gpm246b","9",6327.99,2.93680498030881
"gpm604b","9",6328,2.94840724981805
"psr129a","9",6328.21,2.93505345205085
"gpm699c","9",6328.22,2.93510703557331
"umc1107","9",6330.92,2.94304411224221
"gpm292a","9",6332.34,2.81731628578382
"gta101c","9",6335.22,4.6256234269531
"bnlg1012","9",6343.12,3.54241223391182
"gpm641c","9",6344.25,3.5420869801037
"gpm681b","9",6344.95,4.86398623392597
"ufg66","9",6345.12,4.42329976214387
"ufg70","9",6345.32,4.4229982549914
"ufg35a","9",6345.72,4.42370046866381
"gpm622a","9",6346.64,4.47113639890085
"npi580a","9",6347.42,4.43827374328794
"isu41a","9",6350.02,4.55789945595097
"ufg68","9",6351.32,4.42925936822394
"AY110782","9",6351.98,4.42268048294682
"umc1492","9",6353.12,4.45040588520533
"umc1120","9",6355.02,9.45565932879254
"gpm815b","9",6355.33,9.4556432965619
"gpm815c","9",6355.76,9.03451156319352
"gpm815d","9",6355.99,9.03536159176292
"sus1","9",6356.62,9.45538818659043
"AY109764","9",6357.02,9.45618889043726
"IDP756","9",6357.17,9.45619666847961
"IDP1441","9",6357.97,7.41477463175397
"mmp37","9",6359.42,7.11487699386271
"IDP3967","9",6359.98,0.610522105711425
"IDP1957","9",6360.41,1.03226576319685
"umc2121","9",6360.82,1.03208023939442
"IDP3975","9",6361.14,1.47465851377274
"IDP189","9",6361.25,1.52645623328863
"IDP2469","9",6362.73,1.90757508678325
"bnl8.17","9",6365.32,0.991586736865429
"gpm901","9",6365.72,0.976658353252787
"umc140b","9",6367.02,0.648996797277505
"lim458","9",6369.32,0.681934034499136
"ufg13a","9",6371.12,0.714685262828425
"gpm263","9",6372.8,1.168748000915
"ufg64","9",6374.42,1.20542956326244
"chr125a","9",6375.49,0.933657116816903
"gpm939a","9",6375.5,0.934114027111718
"sod9","9",6378.19,1.00975596357421
"ufg48","9",6380.93,0.13650733385839
"mmp153","9",6381.23,0.129850843313761
"IDP702","9",6382.48,0.788839758102768
"php20554","9",6383.23,0.936906976598038
"umc1231","9",6387.13,0.0852746748150821
"mmp41","9",6388.83,0.0363380676662928
"IDP1653","9",6389.93,0.37150291965736
"IDP1640","9",6389.94,0.37150346978342
"ufg67","9",6406.54,0.260674304185159
"ufg47","9",6407.34,0.0616344144673349
"gpm135","9",6408.03,0.715551567056536
"AY109792","9",6414.44,0.503489173541311
"IDP102","9",6417.95,0.289108856748499
"AY110217","9",6418.34,0.679286385515297
"IDP708","9",6422.41,5.68246576633828
"umc2095","9",6424.04,18.3017203065338
"umc2341","9",6426.24,19.1766749643102
"csu634","9",6427.84,19.1915873207927
"rz574b.c","9",6428.94,19.1637373905305
"umc2344","9",6429.94,15.0492469064284
"umc2342","9",6430.04,15.65622406271
"umc2343","9",6430.44,16.043624748223
"IDP2506","9",6430.45,15.8897755833332
"gpm601a","9",6430.46,15.8897889748132
"npi427a","9",6431.95,15.8498741029489
"ufg24","9",6437.65,11.1538116848205
"umc2134","9",6449.45,20.2787792634645
"IDP192","9",6452.76,5.82213760721424
"npi443","9",6455.05,19.7465258640987
"gpm473a","9",6455.33,19.3040750321288
"gpm418b","9",6457.35,22.3042258085206
"gpm1","9",6466.75,7.76601984983063
"AY109550","9",6474.85,11.9850599452457
"AY107292","9",6474.88,11.6677028170889
"npi439b","9",6476.85,11.5119092382156
"mmp132","9",6478.65,21.4171737202851
"asg44","9",6486.35,0.840814243387285
"mmp131","9",6503.65,3.09878146042684
"umc2346","9",6506.75,1.01438394978868
"csu93a","9",6509.05,2.8220180727003
"ufg75c","9",6522.35,1.28032244685892
"mmp168","9",6531.65,2.63858256024287
"umc1366","9",6535.05,4.16573577528106
"hb1","9",6537.45,3.94611077664013
"nfd104d","9",6537.49,3.05631928019466
"bnl5.09a","9",6545.25,2.89925254279842
"mmp110","9",6549.75,8.41836005039477
"gpm310","9",6561.92,3.03703541426148
"gpm379c","9",6571.15,3.19644780748604
"AY109819","9",6571.16,3.21628324856101
"gpm144","9",6571.17,4.65360298514861
"IDP2142","9",6572.37,5.35485170227184
"isu49","9",6575.96,22.8317570366835
"IDP2462","9",6577.98,25.4743203021262
"gpm812","9",6580.48,25.4728933020469
"gpm705b","9",6580.49,25.4728425480153
"asg12a","9",6581.27,24.193044455209
"AY109543","9",6583.67,43.5279925191771
"umc1675","9",6586.57,48.5912226401415
"AY110382","9",6596.47,37.0179535739935
"bnlg619","9",6599.57,41.4505853925002
"mmp136","9",6601.57,42.4611877364787
"dupssr29","9",6601.67,42.4649903224672
"IDP2554","9",6606.39,41.506079462386
"IDP634","9",6607.88,41.5049032945171
"umc2131","9",6611.97,30.0461622981729
"umc1714","9",6612.47,30.0394158686941
"jpsb596","9",6612.87,32.0573417078285
"mmp171a","9",6622.37,25.5942485381074
"IDP4024","9",6624.52,16.9004056471895
"IDP132","9",6624.57,16.9003409397556
"gpm937b","9",6624.68,16.9001872739518
"brd102","9",6624.88,18.0278718808622
"gpm552c","9",6625.1,25.8545291739301
"IDP65","9",6625.61,13.9542271013415
"gpm557a","9",6635.49,20.0795378201728
"IDP1488","9",6635.72,20.1170200483521
"dmt103a","9",6648.69,0.718028649349435
"gpm753b","9",6651.04,3.73956990231454
"gpm677b","9",6654.79,7.26585925724612
"IDP1419","9",6666.58,0.132856809272198
"umc1982","9",6678.37,0.389725202549016
"bnlg1129","9",6678.77,0.127762468026049
"umc1505","9",6680.37,0.782625516176267
"mmp53","9",6681.37,0.493870367708951
"AI901738","9",6682.27,0.159523661264757
"AW216329","9",6683.87,0.0282308638543327
"IDP229","9",6686.6,4.20309167570667
"mmp48a","10",6690,3.8500346934652
"IDP1486","10",6700.28,11.8007885411444
"mmp48b","10",6701,11.6227983912486
"umc1380","10",6706.6,12.9856910825711
"AY110060","10",6712.3,14.9610914043951
"psr119c","10",6718.3,16.2475442828054
"bnl3.04","10",6719.6,13.3050549859181
"gpm822","10",6720.88,7.97713377203399
"phi041","10",6720.9,7.97464143555408
"gpm220","10",6738.29,11.5818276211103
"AW330564","10",6743,12.7202917903141
"csu1061b","10",6745.8,12.6239189058088
"IDP258","10",6748.84,7.96392139163072
"AW225120","10",6754.1,4.56805479516697
"IDP103","10",6760.63,6.78956206967632
"umc2053","10",6766.2,1.88573181268293
"IDP1448","10",6769.02,3.44931958972847
"umc2018","10",6771.1,2.26419090581476
"umc1152","10",6781.4,18.0922359552533
"gdcp1","10",6787.9,13.3248863273438
"gpm800b","10",6790.99,12.6779795081547
"gpm916c","10",6792.06,12.5037745907375
"gpm262","10",6792.35,6.09964427213163
"gpm657","10",6792.71,7.62088727069386
"IDP2353","10",6799.82,7.14483252623722
"gpm919d","10",6801.06,3.81563839405135
"IDP1697","10",6802.7,0.923227878518446
"IDP2514a","10",6805.13,0.0660577792623371
"umc2034","10",6810.1,2.06285224316343
"gpm544b","10",6810.11,2.02724127902002
"AI795367","10",6824.81,11.088950770918
"AY109994","10",6832.01,1.55743975580299
"umc1337","10",6833.31,0.296652695215016
"phi059","10",6833.51,0.296640940505313
"isu85b","10",6834.81,0.33963542206584
"IDP1992","10",6836.73,0.296784375490461
"IDP2434","10",6836.74,0.296785012205873
"IDP165","10",6837.18,0.296817536569506
"IDP1438","10",6839.8,0.425676923432547
"IDP3794","10",6841.93,7.28562926269842
"IDP1458","10",6842.86,0.815596051770626
"gpm884","10",6850.02,1.5458711933843
"csu625","10",6850.42,0.3769336868354
"npi105a","10",6853.22,0.906365177947009
"gpm354","10",6853.83,3.58640156686124
"gpm391","10",6856.26,6.0717669029018
"gcsh1","10",6858.22,3.40072305160356
"gpm905a","10",6859.26,3.41197421164543
"AY105872","10",6861.37,2.28237721344158
"IDP4076","10",6861.69,1.76506784173034
"IDP1479","10",6861.85,1.75976304387405
"lim2","10",6863.52,0.888345422590646
"IDP2430a","10",6864.66,5.27569031550411
"IDP48","10",6866.23,1.08267493059247
"IDP475","10",6866.24,1.08267509375582
"php06005","10",6868.63,2.26369280793915
"umc1962","10",6870.73,0.796208688487241
"bnlg210","10",6873.43,0.692829849278496
"umc1367","10",6873.83,0.700693788312492
"uaz116","10",6874.73,0.70387330091944
"php20646","10",6875.13,0.723267825911535
"umc1381","10",6877.03,0.689903807597148
"ufg30a","10",6878.83,0.739724979794119
"AY110411","10",6881.23,2.97809403084466
"AY105746","10",6883.63,10.3320103605984
"umc2067","10",6884.53,5.47187105212288
"chr109a","10",6886.39,1.45852863698383
"jpsb527c","10",6887.93,1.45528129875674
"gpm257d","10",6888.91,0.689774451790072
"sdg108b","10",6888.92,0.689743531107524
"gpm53","10",6889.03,0.689943482968374
"gpm515a","10",6889.18,0.690819075411127
"gpm806","10",6889.28,0.692146933552067
"gpm30a","10",6889.45,1.05218383497231
"AY110248","10",6890.54,1.17383546714882
"gpm777","10",6892.47,1.11205212760251
"gpm820c","10",6892.48,1.11199267766824
"ufg59","10",6893.05,0.0104511227527837
"mmp63","10",6894.85,0.0184899749201577
"gpm344b","10",6896.45,0.278361560900521
"IDP439","10",6898.55,0.383218925069741
"gpm737","10",6901.92,0.419722867380187
"bnlg1079","10",6903.15,1.56975198075088
"umc1239","10",6903.35,1.56578635103506
"IDP52","10",6905.69,4.93608253731145
"IDP3926","10",6905.7,4.9360790742594
"gpm388c","10",6905.85,4.58787120347006
"gpm832","10",6905.95,4.58821705686205
"gpm324","10",6906,4.78409726969585
"gpm376","10",6906.15,5.2437889497487
"npi445a","10",6907.26,5.47252405654763
"bnlg1712","10",6907.86,5.46872968946991
"AY112073","10",6910.16,22.809706531325
"AY111178","10",6917.46,20.1431052452099
"bnlg1655","10",6918.06,3.60539946491008
"umc1336","10",6918.36,3.60398866302239
"gpm13","10",6920.48,3.60807172137902
"gpm605","10",6921.49,3.60780400942167
"IDP1446","10",6922.16,3.60358599269784
"fie2","10",6922.17,3.60500106081417
"IDP1502","10",6927.22,2.28324721242643
"bnlg640","10",6928.19,2.27579937876908
"IDP1429","10",6932.27,1.48521867408272
"IDP3973","10",6932.37,1.48491100764113
"umc64a","10",6932.38,1.48516942779497
"umc2348","10",6934.68,0.150320027865746
"IDP1618","10",6936.05,0.0749798079705215
"IDP2561","10",6937.33,0.0750875263638591
"gpm468b","10",6937.68,6.38289380057904
"IDP2","10",6938.28,0.0648311799341172
"umc1246","10",6938.29,0.0539651919607422
"gpm512","10",6940.32,0.0623623351202696
"mmp16","10",6941.69,0.0594780531137076
"IDP2579","10",6942.39,0.000490037275085342
"IDP2556","10",6942.4,0.000481246530398494
"gpm28a","10",6942.54,0.00216922890467686
"rz69","10",6943.5,0.351915647774149
"umc1077","10",6943.6,0.352883518777162
"AY110514","10",6944.6,0.0270710022759886
"gpm926j","10",6944.74,0.00164909255181556
"gpm805b","10",6944.91,0.00145654768311942
"AY109920","10",6946.9,3.46310766943498
"AY109876","10",6949.5,3.5870340230631
"mgs1","10",6950.6,8.60210606757391
"umc1836","10",6951.9,1.52582762021484
"IDP1615","10",6954.18,1.5287457138329
"jpsb527d","10",6954.3,1.52648862340357
"mzetc34","10",6958.2,0.0663889098032087
"gpm81a","10",6959,0.0148140815617808
"mmp121","10",6959.7,0.278765115896022
"AY110365","10",6961.4,5.07898053138706
"umc1911","10",6963.7,3.08802473607466
"npi264","10",6964.2,3.07017965101295
"umc1453","10",6964.5,3.05011420634037
"gpm253b","10",6966.01,7.74666303952654
"asg2","10",6967.3,4.59178195586719
"IDP121","10",6967.43,4.59095610847908
"IDP2458","10",6970.25,0.170525324418122
"AY109698","10",6970.8,0.436931766133057
"umc2350","10",6973.6,0.0637624264127226
"IDP721","10",6974.37,0.0022305064721877
"umc1330","10",6978,0.380277331458274
"umc1697","10",6981,0.0213014153359836
"IDP620","10",6985.39,0.00192198538388766
"umc1115","10",6986,0.00221081342897378
"IDP3961","10",6986.99,0.408240219940126
"umc1272","10",6989.5,2.09995650984638
"hag103b","10",6991,1.30010994567783
"umc2003","10",6991.7,0.20953232750071
"gpm460b","10",6992.33,2.11322975651274
"IDP1682","10",6993.06,0.0370505625578517
"umc1930","10",6997,1.66323559214106
"npi563","10",6998.8,0.254257990462065
"umc259a","10",6999.1,0.725005797834456
"npi578","10",6999.3,5.928515183934
"gpm411b","10",7001.11,0.784194581370684
"umc1677","10",7001.5,0.705087676837138
"gpm696","10",7004.9,0.651143028604565
"isu58b","10",7005.3,5.6499101482168
"AY110634","10",7009.6,0.37519456778864
"mmp12","10",7017.4,5.14870006356614
"gpm763","10",7020.49,1.18107208005495
"bnlg1074","10",7022.2,0.557518836942108
"gpm413a","10",7023.02,1.80633050314646
"gpm714b","10",7025.12,1.18140370944457
"gpm320b","10",7025.14,1.08168600870158
"bnlg1250","10",7025.6,1.22277363819558
"gpm503","10",7028.16,3.9186694977725
"gpm115","10",7028.56,3.85074582472771
"ufg81","10",7031.2,2.75807727185202
"AY110167","10",7032.8,3.24382318504104
"umc1506","10",7034.9,2.88667392356911
"IDP1978","10",7040.2,0.61531508911321
"gpm485","10",7042.5,0.6015809378423
"ufg72","10",7042.7,2.89141807599663
"gpm139e","10",7044.55,0.242253270163928
"gpm522b","10",7046.81,0.0461729884664237
"IDP3770","10",7052.93,0.0898775833975378
"umc1477","10",7056.4,0.00170030703338853
"IDP120","10",7062.28,0.325517158886214
"umc1045","10",7065.9,1.46760049032127
"umc44a","10",7066.05,1.45116988222981
"gpm651a","10",7066.4,1.50669282677336
"mmp71","10",7067,1.54984346755737
"gpm288","10",7069.78,10.7575374745757
"bnlg1028","10",7070.6,3.594056117523
"IDP377","10",7071.94,3.6008185144965
"jpsb365a","10",7073.5,1.34259694539105
"IDP134","10",7075.14,1.32461540244913
"gpm31b","10",7076.76,0.290319172341697
"bnl17.02","10",7078,4.33330574355568
"IDP263","10",7084.4,11.4908685101855
"gpm575b","10",7087.46,25.6377226666209
"gpm900","10",7092.01,2.14016619775248
"gpm794","10",7095.71,6.79590479779836
"bnlg2190","10",7102.4,3.52141146616123
"ufg56","10",7104.2,3.48903584557229
"IDP4051","10",7105.07,3.47968628945273
"IDP435","10",7105.94,3.47919489615015
"ufg62","10",7106.7,1.53607938103232
"IDP3850","10",7108.27,1.49885915559025
"gpm708e","10",7112.56,1.31198330002189
"IDP4016","10",7120.86,9.3309101235136
"IDP1471","10",7123.1,10.2885070307693
"gpm708d","10",7127.81,5.79846960741088
"agrr37c","10",7132.3,11.5193819328215
"gpm762b","10",7132.89,13.7815406488062
"gpm920","10",7132.9,13.9973263950797
"gpm273d","10",7133,15.3553758286052
"umc1196a","10",7134.91,22.1320938839144
"umc1084","10",7135.81,8.04894030037758
"bnlg1677","10",7139.41,5.63724279269445
"sgb103","10",7140.12,7.7749633212934
"AY110016","10",7140.91,7.80594772541554
"gpm401c","10",7141.18,8.53661677029959
"gpm691a","10",7143.65,6.72253364501375
"npi208b","10",7144.71,6.53518758544487
"gpm54a","10",7150.83,14.220090125651
"mmp181","10",7154.71,6.67176667668537
"ufg75b","10",7155.61,10.6205667497397
"bnlg1839","10",7156.51,14.6098306648601
"umc1176","10",7158.51,4.54091703828635
"gpm493c","10",7159.38,4.02683372383945
"umc2351","10",7159.51,3.10942955453538
"bnlg1360","10",7159.81,3.15173427837908
"npi254b","10",7161.01,7.07794739615019
"gpm156d","10",7162.66,8.67262869676051
"bnlg1450","10",7173.81,9.53995115099679
"gpm803c","10",7177.83,8.38970924810747
"umc2021","10",7195.61,1.44924198276749
"gpm23b","10",7234.84,23.6467233523435
"fgp1","10",7318.81,5.26116050194832
