"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__mean.QTL.add","m__est__Low.Water1:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water1","m__se__mean.QTL.add","m__se__Low.Water1:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water1","v__est__var.QTL.add","v__est__Low.Water1:var.QTL.add","v__se__(Intercept)","v__se__Low.Water1","v__se__var.QTL.add","v__se__Low.Water1:var.QTL.add"
"81","A","1","bnlg1127",165.83,0,1,0,1,0,1,60.7600892993541,4.63950073654623,0.256378060465754,-0.291191073932461,0.370947372418152,0.497027592332188,0.254970591841416,0.338387537104663,5.39688259618711,-0.199969344890804,-0.0490616207082528,-0.0567858570314055,0.0465408755239996,0.065350488575126,0.0327391338511313,0.046062481573641
"82","A","1","bnlg1953",168.33,0,1,0,1,0,1,60.7680026484481,4.71400225934863,0.253992379888334,-0.373278144487186,0.365986199755079,0.489660501369191,0.253851763896133,0.336741056711242,5.39529448372746,-0.208175497081463,-0.0485068616757272,-0.0488859153791417,0.046295334601062,0.0650276136303692,0.0328746065222137,0.046252786218008
"83","A","1","gpm768",168.34,0,1,0,1,0,1,60.7680795867609,4.71409934433848,0.253928085358588,-0.373396576849394,0.365964499043334,0.489631650399537,0.253838888445879,0.336725281641634,5.39527267423333,-0.208194715331924,-0.0484864277077272,-0.0488654136389993,0.0462945534544201,0.0650267997755028,0.0328740554645037,0.0462522122508487
"84","A","1","gpm291",168.35,0,1,0,1,0,1,60.7696920988708,4.71314744446522,0.252279612665378,-0.372400271058313,0.365932602631397,0.489606223231062,0.253800938975642,0.336679044331815,5.39511064303701,-0.208048809278311,-0.0483057725349204,-0.0490169756235365,0.0463082843329369,0.0650461983557462,0.03287892295893,0.0462595883173732
"85","A","1","IDP4048",177.32,0,1,0,1,0,1,61.3869043527594,4.68782283624075,-0.359478673345921,-0.34110631049061,0.353660899651909,0.473734046058405,0.254518587869449,0.337836405485781,5.30372745919205,-0.209242528131184,0.0424248067957466,-0.0443735443202069,0.047782008852939,0.0672301641207954,0.0336670279589115,0.0474000569789301
"86","A","1","IDP2552",178.95,0,1,0,1,0,1,61.0787234151903,4.69383699690033,-0.0606982479472507,-0.372770316041281,0.347411330798265,0.463426011585352,0.254412633723203,0.337453988761652,5.34417051038185,-0.229868582835862,0.00440214503343537,-0.0258362417264955,0.0496972515498651,0.0699486715711432,0.0363093534852009,0.0511170800528446
"87","A","1","npi403b",182.13,0,1,0,1,0,1,61.0821700529666,4.72320088921615,-0.0640023969309279,-0.401112905841834,0.348393540488772,0.465168404351488,0.2558922663156,0.339512824318685,5.3392310450195,-0.227416896624449,0.00954968163058274,-0.0283261839413586,0.0495766757786597,0.0698149351206157,0.0362315798525717,0.0510280061858201
"88","A","1","IDP645",193.89,0,1,0,1,0,1,60.7707207086871,4.2024346447417,0.199631997013766,0.113875644097021,0.363560856770291,0.502519837084564,0.250693458079865,0.337399218664032,5.06274633018863,-0.0471377876367363,0.210756380606729,-0.148554120812732,0.0563869597096246,0.0788783421608945,0.0356336479884272,0.049979925786144
"89","A","1","umc76a",196.73,0,1,0,1,0,1,60.915525260036,4.48648460239559,0.0807717924788748,-0.109712339473004,0.373357730678515,0.521498296874757,0.250446802264326,0.339589192394696,5.03307749907867,-0.00741436056036187,0.222260404636486,-0.169997327683596,0.058662134672473,0.0821306823252077,0.036109641732739,0.0506678804742916
"90","A","1","ufg78",198.03,0,1,0,1,0,1,61.4575932686519,4.19541568850121,-0.347548314270128,0.113317131378914,0.354903484620176,0.493246635865408,0.246912697491726,0.333095754933657,5.04314217691629,-0.0256188015769481,0.225056455882725,-0.163574952581133,0.0533754658974947,0.0746448118310965,0.0337376625978855,0.0473604314163645
"91","A","1","cdo1387b",199.83,0,1,0,1,0,1,61.647279204648,4.09041481264985,-0.484871160981084,0.190906700456666,0.367681209021874,0.510400295855081,0.248708325214325,0.336085361587432,5.06394810671751,-0.0299146005837843,0.205340755954109,-0.158204746405661,0.0555466362023797,0.0776688543781433,0.034591154040262,0.0485432963792936
"92","A","1","gpm518",201.34,0,1,0,1,0,1,61.6413983807201,4.09345628238843,-0.480217390766972,0.188625134252553,0.367805495639251,0.510567147272664,0.248606984998563,0.335960443684886,5.06456776097455,-0.0299540942569389,0.204832392588041,-0.158153721421036,0.0555218476065624,0.077634090921842,0.0345562685495637,0.0484963822019637
"93","A","1","gpm748b",202.7,0,1,0,1,0,1,61.6421974346225,4.09431039875494,-0.480733801271254,0.187886061783296,0.367830166461972,0.510589236780724,0.24857788144383,0.335918859627918,5.06469068767727,-0.0300516240599455,0.204718068335368,-0.158068985279545,0.0555433012106148,0.0776640825699724,0.0345645992358354,0.0485081843425497
"94","A","1","lim122",203.33,0,1,0,1,0,1,61.6421414921601,4.09435451717472,-0.480690758512001,0.187853323692157,0.367820777571049,0.510576591968,0.248569647111262,0.335907616583853,5.06468425435073,-0.030055914098768,0.204721582084825,-0.158064547373346,0.0555421299541192,0.0776624737715978,0.0345634548825713,0.0485065594902691
"95","A","1","IDP2362",203.7,0,1,0,1,0,1,61.6425667289002,4.09253392510704,-0.481232271291686,0.189365386636302,0.367737729463267,0.510469953623733,0.248662011456506,0.336028395367558,5.06423942308287,-0.0299851726644087,0.205109901111338,-0.158145721944675,0.0555211866042133,0.0776332473292496,0.034566391636635,0.0485098121413745
"96","A","1","IDP2385",203.71,0,1,0,1,0,1,61.642576977425,4.09248457605259,-0.481245902514538,0.189406372894279,0.367735501944812,0.510467072835272,0.248664503881768,0.336031638062537,5.06422746266588,-0.0299833314118708,0.205120346539807,-0.158147857639283,0.0555206076787051,0.0776324396811756,0.0345664592820107,0.0485098839642929
"97","A","1","umc1073",206.84,0,1,0,1,0,1,61.9001868466291,4.04874929262875,-0.661075816620528,0.214213778655907,0.38536308351574,0.532007045607618,0.253148933307217,0.342023175829363,5.09517562323802,-0.0490198415018871,0.178885470362805,-0.142504878719124,0.0630759401367163,0.088117970203417,0.0387602773666592,0.0543467027936066
"98","A","1","IDP1410",209.61,0,1,0,1,0,1,62.0330981324719,4.09318914751168,-0.746435421468766,0.178499880894725,0.397455254516942,0.551458180719213,0.255846464192148,0.346925433611002,5.11936716700971,-0.037990020392095,0.159433334301531,-0.150258577759759,0.0694329051488874,0.0972322026294024,0.0422297713379858,0.059274478454898
"99","A","1","npi439a",215.14,0,1,0,1,0,1,60.8268838731225,4.041235526738,0.151945038530481,0.232776112908108,0.383498637253857,0.530404668903556,0.253129573177619,0.341555471817446,5.16156985139636,-0.0833579538042509,0.139022282937147,-0.126341434633215,0.0556716498841385,0.0785826203475724,0.0347962016451986,0.0490370468188573
"100","A","1","umc230",216.74,0,1,0,1,0,1,61.2218776411125,3.52223952359785,-0.161584512307843,0.657758150140168,0.376983323628693,0.522155769969015,0.252299886790844,0.339979666096145,5.18230336540929,-0.0776625029772099,0.127734022591077,-0.136240461520308,0.0542000781555959,0.0765132888783811,0.0344211397258748,0.0485034032555833
"101","A","1","umc11a",217.14,0,1,0,1,0,1,60.9459230411746,3.65528601827373,0.0602419964082514,0.537464452440594,0.388519679758244,0.538441799170622,0.25640247483533,0.346128637679242,5.19075577169884,-0.0717568540130596,0.119185915980765,-0.139335008206824,0.0585082195174655,0.0825419679793738,0.0368681884627244,0.0519316478936339
"102","A","1","bnlg1484",217.34,0,1,0,1,0,1,60.942157915284,3.69951534287935,0.0609917144033798,0.496541318981241,0.392723209977104,0.545160378690453,0.256160612940513,0.346436989660273,5.19253788898212,-0.0659007451435136,0.11626987973891,-0.141876469003656,0.0587793570985815,0.0829480878690039,0.036674530728453,0.0516883032615273
"103","A","1","IDP3976",218.09,0,1,0,1,0,1,61.1209909559496,3.87055677222887,-0.0763192320066418,0.357611982363837,0.398462005098115,0.557117821619245,0.256610787520376,0.348634425192413,5.2064966950122,-0.0566245811350628,0.105027649938032,-0.147049472185758,0.0620687878222376,0.0880092532215057,0.0384396243263553,0.0542942267567161
"104","A","1","gpm796a",220.99,0,1,0,1,0,1,61.1206092235331,3.87028937276424,-0.0760279894098783,0.357818306404972,0.398433607675489,0.557086948856487,0.256606168962291,0.348629155176924,5.20641863068606,-0.0565888133056213,0.105087715774992,-0.147078978080559,0.0619970086488896,0.0879079488576985,0.0383963012575567,0.0542329980652818
"105","A","1","IDP329",221.79,0,1,0,1,0,1,61.1208720415904,3.8703359873762,-0.0762211785369199,0.357748058118447,0.398426601705119,0.5570763465768,0.256570666629483,0.348579898460881,5.20643977518318,-0.0565974269507324,0.105061482732125,-0.147057572856126,0.0620220387928199,0.0879433281586852,0.0384073372755569,0.0542483978878088
"106","A","1","mmp66",222.74,0,1,0,1,0,1,61.2871256672093,3.80599667477067,-0.201124250796838,0.403282565292297,0.406940371525382,0.568385800684635,0.260611873702019,0.354077241706144,5.20497058644258,-0.0510424548988675,0.104676485164209,-0.149125899455871,0.0578082945551202,0.0818042404806103,0.0356602938694617,0.0502894041236491
"107","A","1","AY109929",223.74,0,1,0,1,0,1,61.2872350881084,3.80594710245462,-0.201210891150176,0.403329116915102,0.406938593354468,0.568382963050848,0.260614313577346,0.354080803275979,5.20498184117043,-0.0510472142633423,0.104670536934975,-0.149125898340227,0.0578061242387712,0.0818011923752906,0.0356595227885692,0.050288391466048
"108","A","1","IDP1483",224.74,0,1,0,1,0,1,61.2870066931952,3.8060019457632,-0.201035458942069,0.403279794723141,0.406941288122994,0.568385407964919,0.260612655814329,0.354077507100793,5.20498696495204,-0.0510558808758665,0.104665628744899,-0.149117716474307,0.0578098320585656,0.0818064798140411,0.0356613888745699,0.0502909583256501
"109","A","1","gpm857",225.64,0,1,0,1,0,1,61.5841735300543,3.6262612651193,-0.407171655727893,0.517249959203164,0.430404321269133,0.600893062440571,0.266075645667457,0.363073304318091,5.235289635203,-0.0572482384964165,0.0794448699879548,-0.139736669535978,0.0584626675787759,0.082808978470281,0.0352200270855514,0.0497640538810107
"110","A","1","gpm559",225.98,0,1,0,1,0,1,61.5648996966435,3.61259455189248,-0.392788113470793,0.526271360328308,0.431088335304614,0.601986038962408,0.266437379300663,0.363669753570299,5.23469906371435,-0.0576031084371552,0.0798098471155045,-0.139324558146649,0.0586824882760013,0.0831473404182486,0.0353438894845624,0.0499512200591688
"111","A","1","AY110052",227.94,0,1,0,1,0,1,61.1616008656899,4.0196547554895,-0.105567185847615,0.24234837688098,0.424780564332382,0.578878740446614,0.265940390455022,0.357532528171813,5.28660382529474,-0.149527184551257,0.0458419076827977,-0.0773793898684757,0.0595388122856762,0.0841249752755737,0.0366938685055687,0.0517423179658341
"112","A","1","gpm838a",228.09,0,1,0,1,0,1,59.8413943742715,4.59056416844472,0.77084823143121,-0.162843406299666,0.618032208908467,0.847422265697497,0.356657174568889,0.484824073266829,5.48974585798798,-0.117250024911289,-0.0951730846105316,-0.0922198224694001,0.074569517826109,0.105595123346175,0.0437953222427187,0.0618799849331095
"113","A","1","IDP3914",238.65,0,1,0,1,0,1,53.9238681626991,4.29599422018122,3.92394636668893,0.00630876862428789,1.0684730428105,1.54455306475001,0.570508910321156,0.818790711915597,5.43907740952503,0.122191743126746,-0.0591866725867669,-0.212448850985712,0.14172032156788,0.203678645463741,0.0759726709781547,0.109020434658594
"114","A","1","AY110028",244.64,0,1,0,1,0,1,59.758415786152,4.5891861078877,0.853018770526963,-0.178208433602817,0.528230043983665,0.72366371524857,0.301443596323995,0.409171122737226,5.46651242495625,-0.16341679903477,-0.0833991474096556,-0.0611167929061181,0.0629177931671867,0.0897109558715515,0.0366356020290901,0.0520120941420426
"115","A","1","IDP112",251.06,0,1,0,1,0,1,61.7217257361589,3.56463372320458,-0.60777604610417,0.672152728703785,0.380546318710837,0.529490932911627,0.256807230218579,0.34589795123996,5.29590892902197,-0.113671846609645,0.0432911154035147,-0.117324118687755,0.050179329978288,0.0718635464093517,0.0332391149231614,0.0470428581148529
"116","A","1","IDP142",252.7,0,1,0,1,0,1,62.2797488608987,3.43639806503836,-1.09609702043439,0.801059484179593,0.37848680860414,0.522594729379877,0.25381538267249,0.341056939647969,5.302797550003,-0.133907105862682,0.0343191296481753,-0.0979090002518501,0.055040816865415,0.0785550463726433,0.0363647505063433,0.0513945497735118
"117","A","1","npi242b",253.54,0,1,0,1,0,1,62.2837907954187,3.42854462188949,-1.10213841121603,0.80959170118517,0.377026760832497,0.520462106928462,0.253028086042901,0.339912378340248,5.30115771723536,-0.134442006343714,0.0357089654050584,-0.0975369446624582,0.0550388314326042,0.0785328435789236,0.0363665984181446,0.0513849585861818
"118","A","1","IDP81",254.78,0,1,0,1,0,1,62.2837499434988,3.42895235468809,-1.10206583486037,0.809217965107221,0.377071419032001,0.520520260005083,0.253066315355419,0.339961517128101,5.3011812854881,-0.134429317092736,0.0356899204608986,-0.0975490099173758,0.0550375407754863,0.0785305570518356,0.0363673253569879,0.0513856304311322
"119","A","1","asg26",256.24,0,1,0,1,0,1,62.3926611421959,3.36119308959367,-1.15956737800277,0.844462186119502,0.377815141720182,0.524993214327467,0.253156084068932,0.341351342035639,5.25844186197277,-0.121860105565138,0.0689233662269468,-0.10306956948043,0.0564053846750974,0.0807899743905664,0.0367064118443331,0.0519755221255247
"120","A","1","IDP1632",256.7,0,1,0,1,0,1,62.392689107803,3.36124164162667,-1.1595926801072,0.844425124268241,0.377814880899244,0.52499356557244,0.253156284937264,0.341351877881142,5.25844116242304,-0.121855052871781,0.0689237708847031,-0.103073822152156,0.0564071426100939,0.0807925034512506,0.03670760491111,0.0519772297383881
"121","A","1","lim51",257.04,0,1,0,1,0,1,62.4968184521505,3.73368477909214,-1.28886086486792,0.566145293224351,0.367569922180929,0.511228957546741,0.251278013863298,0.338017965299448,5.25117065243112,-0.114179252165466,0.0756822096416161,-0.113462918254776,0.0540715412619009,0.0773703813714813,0.0357366688817987,0.0505398029640417
"122","A","1","bnlg439",257.44,0,1,0,1,0,1,62.4968152877525,3.7337258532216,-1.28886243011573,0.566112909837596,0.367566661288199,0.511224405970372,0.2512753779136,0.338014339052873,5.25116951106065,-0.114180040011297,0.0756832075984357,-0.113462723879408,0.0540704703613879,0.0773688265229442,0.0357358738996258,0.0505386656703158
"123","A","1","bnlg1203",257.64,0,1,0,1,0,1,62.496815247362,3.73372601339094,-1.28886239124846,0.566112772899508,0.367566667363128,0.511224416031952,0.251275384995228,0.338014348851897,5.25116950673664,-0.114180025189524,0.0756832117459162,-0.113462737386014,0.0540704718111765,0.0773688286422531,0.0357358752407265,0.0505386675799403
"124","A","1","IDP349",257.65,0,1,0,1,0,1,62.496817179531,3.7337315044938,-1.28886478763512,0.566108604525929,0.367566750510527,0.511224567759006,0.251275533772982,0.338014554270246,5.25116997240426,-0.114179731997399,0.0756828538136943,-0.113463093705101,0.05407033483962,0.0773686326027381,0.0357358044238583,0.0505385666139991
"125","A","1","AY106592",257.82,0,1,0,1,0,1,62.4968334708546,3.73371530816117,-1.28887917384808,0.566122771953141,0.367567808023215,0.511226237699701,0.25127699494604,0.338016528660949,5.25116849270206,-0.114177263238645,0.0756840611676906,-0.113465117039479,0.0540703365904678,0.0773686331929314,0.0357358979877742,0.0505386935039209
"126","A","1","fad8",259.04,0,1,0,1,0,1,62.5214698524691,3.81516901571996,-1.32075608653586,0.503544177375148,0.368641827479546,0.513154018180157,0.253225911948733,0.340654575074268,5.25813999069688,-0.110330167681261,0.0702583604693167,-0.118372583279731,0.0524483496879001,0.0750462625891008,0.0349233101696426,0.0493782956364231
"127","A","1","gpm121",259.55,0,1,0,1,0,1,62.5220793016894,3.81688586618565,-1.3214167186042,0.502145418182702,0.368699167958005,0.513221832874101,0.253265842780152,0.340713678598921,5.25841151278071,-0.110428489128232,0.0700343763550798,-0.118320200863076,0.0524266272736033,0.0750152778495246,0.0349126727220928,0.0493642445842258
"128","A","1","AY110640",262.74,0,1,-3.15990824240181e-12,1,-3.15990824240181e-12,1,62.8767601517246,4.29928831983301,-1.67428098916345,0.104864447294582,0.373073645165418,0.515261852630069,0.253329716555803,0.339530980986826,5.31545344868816,-0.131438372481666,0.0177351297619464,-0.110696344439956,0.0546395140727081,0.0779512811192819,0.036809905707336,0.0519722494207508
"129","A","1","gpm357",266.43,0,1,0,1,0,1,62.8697406049527,4.2786687171063,-1.66274971053539,0.122596711917472,0.37211758735344,0.514131247896024,0.252067584490276,0.337876681998737,5.31208788572472,-0.130605190867099,0.0207092831701004,-0.110652403389469,0.0537485826317829,0.0766902528499782,0.0360719969645969,0.0509333081497858
"130","A","1","gpm101a",267.73,0,1,0,1,0,1,62.8706657987163,4.27385726178316,-1.6628754693506,0.126887844623394,0.371853975829512,0.513766672849918,0.251712738602887,0.337411506752429,5.31172764864359,-0.13088085893234,0.020983600563786,-0.110254641595214,0.0536635550830079,0.0765722536401533,0.0359847910147628,0.0508122611770633
"131","A","1","IDP3865",268.94,0,1,0,1,0,1,62.8698496908126,4.27342925005091,-1.66238858982558,0.127283244285459,0.371820054554004,0.513727473359312,0.251718901139759,0.337416630720633,5.31168481942187,-0.1308225187099,0.0210322440352817,-0.110315922817103,0.0536490581715056,0.0765513412902488,0.0359784459554774,0.0508025101381683
"132","A","1","umc13",268.95,0,1,0,1,0,1,62.8698453133574,4.27342831570129,-1.66238606223436,0.127284214883354,0.371820054047036,0.513727505168815,0.251719149086761,0.337416938122891,5.31168467501585,-0.130822192611617,0.0210324493718819,-0.1103162887989,0.0536490054384005,0.0765512651208903,0.0359784430516799,0.0508025008723317
"133","A","1","gpm567",270.13,0,1,0,1,0,1,62.8693318045092,4.27340525288831,-1.66204786228875,0.127323942648101,0.371827607195339,0.513742182184836,0.251751750358808,0.337458173738959,5.31166459173077,-0.130785561469343,0.0210597323437818,-0.110355575061415,0.0536446687562399,0.0765451815653996,0.0359790603220245,0.050802891839902
