"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add"
"85","A","1","IDP4048",177.32,0.435767220233709,0.509172545207493,3.67446609756043,0.055251946695881,4.06521509477101,0.130993503660891,5129.8556042301,-274.225534578401,105.647234985075,288.558843350993,290.908949003653,74.7592835605164,15.3061593631989,-1.21639979210837,0.303387282781706,0.479887243634609,0.475666729589616,0.190026154371885
"86","A","1","IDP2552",178.95,0.26842058964609,0.604393227089229,2.42907387517069,0.119103246271016,2.68864474073193,0.260716317117939,5253.01485179608,-375.789762168971,84.1852616373551,304.133806344257,307.109120378845,75.9055878576721,15.5081800826089,-1.34117237584121,0.240381514829123,0.495657834054989,0.501691758535588,0.200599310767998
"87","A","1","npi403b",182.13,0.178573500399164,0.672602028566725,2.32985555522094,0.126913653390862,2.52478761836026,0.282975824953557,5265.03055807739,-374.167778163587,68.9107221113247,304.35284074371,307.237791606082,76.1927263259447,15.5126263531239,-1.33963495636382,0.235830803188418,0.489392534678155,0.495065266889378,0.198656918418933
"88","A","1","IDP645",193.89,0.965922183423539,0.325699284511302,0.177326918954038,0.673680579917528,1.09312268599729,0.578937157830234,5182.78980872852,-419.826205667905,157.980685038465,317.83007702764,319.90964813637,74.5462879088761,15.7460055199554,-1.43030744692082,0.0692329536238898,0.503789923907052,0.515128176962292,0.208505764865173
"89","A","1","umc76a",196.73,1.74427619516953,0.186597915417281,0.0619677666357831,0.803412409199413,1.75564459719562,0.415687169254086,5090.52983006845,-419.998343684858,217.923724868773,320.588622171324,320.000434908775,75.9656962890192,15.7679188206225,-1.43288126339674,0.0423146083668405,0.536419118284186,0.536555224978374,0.2214834980027
"90","A","1","ufg78",198.03,1.42273430674809,0.232953873428169,0.0602160817709145,0.806154739898755,1.44249424730064,0.486145594079535,5131.09413279562,-419.376668707089,193.644877357885,318.996171804296,320.118616829168,74.9829747618101,15.7718698903259,-1.42904740153209,0.0414006562957381,0.520217152195338,0.529434548569729,0.214936937922869
"91","A","1","cdo1387b",199.83,0.55439377033112,0.45652793876227,1.08517566855641,0.297542602106239,1.55229697182736,0.460174972918552,5259.47056300665,-449.196020025912,115.883352751804,323.617225778705,326.855630910227,72.3966849946228,15.6944107428331,-1.53726444895803,0.17895501154841,0.494731197344007,0.503462117035279,0.203503137041309
"92","A","1","gpm518",201.34,0.553509182871387,0.456887378425062,1.08666951817379,0.297210315779506,1.55279995586978,0.460059257135909,5259.5374997258,-449.132364801423,115.778819455672,323.613741072115,326.853140075213,72.3893468628663,15.6943111855034,-1.53728703091394,0.179043468437683,0.494627895468118,0.503355092856807,0.20344344801613
"93","A","1","gpm748b",202.7,0.553451313955185,0.456910908192911,1.08752971673335,0.297019192565195,1.55377062600073,0.459836028420968,5259.57108826006,-449.14411476669,115.758707020989,323.616216524475,326.856524046935,72.3811991630734,15.6942826505194,-1.53735506360023,0.179102789414492,0.494597883054309,0.503328265348415,0.203418350430111
"94","A","1","lim122",203.33,0.553438546326972,0.456916099826663,1.08747921381862,0.297030409195115,1.55373625686355,0.459843930572636,5259.57898234568,-449.140793119733,115.750098649883,323.613852339057,326.855042835907,72.3767426624727,15.6942868043325,-1.53734069156413,0.179091201884692,0.494585132333035,0.503321638684747,0.203404034205515
"95","A","1","IDP2362",203.7,0.553560330971638,0.456866582962711,1.08865149418678,0.296770187374661,1.55498661811843,0.459556534902059,5259.61586594915,-449.192942368479,115.765203980508,323.611146072099,326.85556238795,72.3782992256456,15.6942453766419,-1.53742872778308,0.179184584964376,0.494572124655751,0.503325755177203,0.203418637274838
"96","A","1","IDP2385",203.71,0.553564126639791,0.4568650398041,1.0886822675526,0.296763360270164,1.55501983399437,0.459548902679011,5259.61676809024,-449.194343095893,115.765676949753,323.611081093678,326.85557923921,72.378348009835,15.6942442919005,-1.53743106831294,0.179187045366985,0.494571872197222,0.503325941363899,0.203419079819717
"97","A","1","umc1073",206.84,0.586110321691923,0.443927187177837,0.958453558825412,0.327576810298166,1.4561261872498,0.482843307235645,5252.44135258659,-448.17282917481,119.67585719456,323.163125373025,326.337661773869,72.6890833008051,15.6994198152045,-1.52868204994345,0.168574747608595,0.506866809238064,0.515986110266063,0.209115121831574
"98","A","1","IDP1410",209.61,0.422959518841249,0.515463983903286,0.726294493112171,0.394086930739847,1.0808025170779,0.582514466569078,5268.92829915358,-446.376772564469,102.691714353336,323.735627114828,325.759467150637,73.3673911954937,15.7055609051304,-1.50563343220055,0.147933937874119,0.503707425888499,0.507048200012473,0.206912117039107
"99","A","1","npi439a",215.14,0.757380562276398,0.384149514140105,0.374793042179773,0.540403171173065,1.07349132728902,0.584647800405435,5202.25929172606,-410.731633656365,137.611692995192,325.799814205819,325.020514341846,73.3346396113813,15.7343162912581,-1.46517071158663,0.102783869321633,0.526066783761186,0.519063022789794,0.209557478511108
"100","A","1","umc230",216.74,0.614174766433725,0.433220252873019,0.506812645887252,0.476521902131392,1.06821008870448,0.586193672798337,5226.03103565395,-414.882503605036,123.257169476877,326.449550143538,325.991888212761,73.034201214444,15.7238419076747,-1.47262059356324,0.11880321286341,0.517153210788474,0.510656983632691,0.205412295215708
"101","A","1","umc11a",217.14,0.549378724948995,0.458571657929271,0.403671366880956,0.525199275208835,0.910557696058033,0.634271078046699,5225.55069604997,-409.036854813601,117.354509563754,325.577012593137,324.810958681063,73.5705109583075,15.7293871799949,-1.46042578641116,0.106002260006597,0.513281553152306,0.506267566714423,0.204694399708941
"102","A","1","bnlg1484",217.34,0.518349442837458,0.471546613145215,0.325481010116955,0.568332227833685,0.802281294937972,0.669555883074844,5223.17031177468,-404.358631564415,114.384857547329,324.898343961707,323.918103732585,73.8105311521814,15.7347185636637,-1.45120865776725,0.0953322665582918,0.515755156617817,0.508591990956056,0.205863067783168
"103","A","1","IDP3976",218.09,0.318232828271381,0.572671590789428,0.909837674124619,0.340157492214531,1.1992059447313,0.54902957274018,5238.49612360498,-392.768024368438,88.6760673819877,318.265717583015,317.426329593574,73.3448739745472,15.6224901331717,-1.41274715101563,0.154067653462663,0.512766069798733,0.499716469674653,0.204021708863396
"104","A","1","gpm796a",220.99,0.337918727343306,0.561033042550557,0.747591719545524,0.387239779381942,1.05579136155559,0.589844886563257,5230.48635407433,-390.772199111178,92.3079956960623,318.439629097936,317.180044283331,74.0794103784281,15.6354766808897,-1.40801843423852,0.140013818271825,0.516676854789021,0.502522862807775,0.206733556362748
"105","A","1","IDP329",221.79,0.353715910718089,0.552017143014038,0.476851233598009,0.489852050847457,0.804944846621072,0.668664778232856,5214.16553372056,-378.547268204754,94.9700452402581,321.574327531309,318.137808187589,74.4725461428784,15.6629824115155,-1.39914701639333,0.112328528275994,0.533155637131757,0.51022159139129,0.210583676819283
"106","A","1","mmp66",222.74,0.395572583285222,0.529384663222009,0.411924380017603,0.520994378626178,0.776284364373482,0.678315891970617,5208.18738460115,-382.357129190608,101.560150288853,322.857857391242,318.416153231747,75.2247923804313,15.6702205271222,-1.39844780991991,0.105245571481438,0.539314041545875,0.51183637204531,0.213698359529334
"107","A","1","AY109929",223.74,0.395768163847532,0.529282886076995,0.399924907000947,0.527128040558567,0.764991799467417,0.682156687994791,5207.74112711412,-381.99124955697,101.506768545338,322.822210187881,318.371356059601,75.1668709652402,15.671765976127,-1.3979731641748,0.10373256534361,0.539553051804602,0.512191265531889,0.213635867227142
"108","A","1","IDP1483",224.74,0.395231209632605,0.529562393030642,0.400956356507262,0.52659576746911,0.76560100463336,0.681948932948605,5207.88619522187,-382.056619727444,101.436420443065,322.824618040818,318.375507201489,75.1664052080488,15.6716065615822,-1.39802931230195,0.103881829796594,0.539612326886702,0.512237084160152,0.2136632233265
"109","A","1","gpm857",225.64,0.0472458909505602,0.827926866809771,1.49851230987485,0.220900409298121,1.53888084696034,0.46327223205684,5331.60507966389,-423.306044480212,34.1109344053628,323.208197738466,320.67546535641,73.2699813858454,15.5602845639063,-1.4471533144487,0.208697516983585,0.551853307292227,0.519924962430406,0.218894828972994
"110","A","1","gpm559",225.98,0.0412156086325692,0.839122310103618,1.51487583059813,0.218396582767525,1.55042149872942,0.46060669820023,5334.785931662,-423.674242578437,31.882584386843,323.217878357088,320.693874563423,73.3257952617491,15.5584446242684,-1.44841356412475,0.210433314945288,0.561191820247778,0.528458777564532,0.222865537476599
"111","A","1","AY110052",227.94,0.103461875839582,0.74771414665803,4.38754263467283,0.0362024565034494,4.4696955450071,0.10700841823692,5453.11526101353,-436.912006316743,-48.237581427234,328.113413781466,326.967038453682,70.1156587763201,15.4000315106875,-1.56504489881049,0.372762491052215,0.556698382736686,0.514851910847749,0.220154234054436
"112","A","1","gpm838a",228.09,0.236608353305046,0.626666544621204,4.78389611440693,0.0287270549193752,4.93372048644332,0.0848508522444885,5521.74490368092,-469.00213349589,-76.2763637267526,334.915904736585,331.468430493677,73.2286942724709,15.3437400239887,-1.59236935094507,0.416435280157741,0.571083179546102,0.509757614873607,0.232582034507722
"113","A","1","IDP3914",238.65,0.635784788397435,0.425241320963504,3.40166560942602,0.0651306216137183,3.823613821111,0.147813060172062,5594.685587531,-423.003348964629,-134.798257081745,343.158728587442,332.958076296286,78.7568380088116,15.2256268371426,-1.62082282542703,0.446721946087754,0.677410457392918,0.534554089386672,0.290735278722342
"114","A","1","AY110028",244.64,0.934219530595447,0.333768877662806,1.30969803541568,0.252449334963441,2.0586836003247,0.357242019842135,5601.2339125694,-393.484015912509,-164.267570410662,333.385579405928,322.934447381312,79.0208585156099,15.4968485821443,-1.47155138877899,0.228170364429975,0.610280941494619,0.519513464397632,0.250796074935234
"115","A","1","IDP112",251.06,0.19349750828906,0.660021474794968,1.35854070851045,0.2437905497019,1.54362270916529,0.462175146583901,5472.06404133712,-432.036728275628,-68.6026675324038,326.40098705244,323.287981293707,72.8672245260436,15.5852414367559,-1.45014618085347,0.196429042060649,0.567479840021151,0.533843028798244,0.221833279583216
"116","A","1","IDP142",252.7,0.155259153336434,0.693559347232205,1.1684752667587,0.279714753735447,1.31566632792543,0.517972480820663,5458.4883309916,-426.120373297453,-61.5972919923499,326.07470710627,322.671894069228,73.0413200917861,15.5975157918656,-1.44329975583651,0.182701915756079,0.576551826548994,0.542049752886995,0.225533810492067
"117","A","1","npi242b",253.54,0.161237857701783,0.688019399213626,1.17159334879092,0.279074091981869,1.32269152629463,0.516156242832376,5459.85775893744,-426.147778261422,-62.6998275173495,326.036132313498,322.662799973285,72.9554947064836,15.5973115399864,-1.44317802295439,0.182807255572014,0.567878091953517,0.534038926238675,0.221988989921764
"118","A","1","IDP81",254.78,0.161302081996867,0.687960540152125,1.17270072161876,0.278847009090994,1.32384931022744,0.515857530599387,5459.9090001777,-426.177422713916,-62.7185960999966,326.040151599535,322.665717813407,72.9627769236956,15.597231794462,-1.44322904668429,0.182892069094687,0.567806379494212,0.533955995648442,0.221979676308084
"119","A","1","asg26",256.24,0.308102304566076,0.578847028335746,1.22587358222807,0.268211031547108,1.5074403602767,0.470612528739051,5490.52452176442,-425.60261463341,-86.6343582953657,325.841334766606,322.535295319375,72.9009333822372,15.5909663288062,-1.44663660787814,0.18758495198402,0.55347808256066,0.520122843109537,0.216699676032898
"120","A","1","IDP1632",256.7,0.308206461150904,0.578782863401931,1.22616994134008,0.268153188385851,1.50787708803517,0.470509775180899,5490.54698006919,-425.609517329747,-86.647869031024,325.841149188999,322.535903164674,72.900017024095,15.5909481532051,-1.44664748294376,0.187604988548658,0.553467044336074,0.52011410179859,0.216694933227483
"121","A","1","lim51",257.04,0.385350637053228,0.534753485429,1.4195377632411,0.233479499950188,1.7712585514833,0.412454543959354,5506.60726588723,-431.255653319355,-96.1580812297981,326.009371827917,323.100983677356,72.342574902637,15.578959654095,-1.45354389735557,0.200876226188564,0.548939307672195,0.516817423076147,0.214098896810646
"122","A","1","bnlg439",257.44,0.385477899196597,0.534686039807328,1.41980811662446,0.233434988713384,1.77160672484115,0.412382747367185,5506.62789505648,-431.263768742271,-96.1700695120456,326.008899387821,323.101725115313,72.3395976538613,15.5789445631435,-1.45355299399039,0.200893080266531,0.548933856718942,0.516816765234106,0.214092265335143
"123","A","1","bnlg1203",257.64,0.385477550579918,0.534686224544019,1.4198121790412,0.23343431995145,1.77160992180781,0.412382088180765,5506.62785253478,-431.263906435283,-96.1699552612877,326.008894144563,323.101740611871,72.3395441209271,15.5789443616952,-1.45355314846069,0.200893333065975,0.548934237311321,0.516817204847169,0.21409232966112
"124","A","1","IDP349",257.65,0.385477281121112,0.534686367333962,1.41981439515852,0.233433955131435,1.77161176850617,0.412381707408276,5506.62787586241,-431.263985969892,-96.1699336752175,326.008901406067,323.101748508745,72.3395531350758,15.5789442303725,-1.45355321704765,0.200893493989753,0.548934248910297,0.51681720043083,0.214092357386083
"125","A","1","AY106592",257.82,0.385466978467011,0.53469182690453,1.41979365559905,0.233437369330702,1.77158166019005,0.41238791551441,5506.6264883928,-431.26365381972,-96.1690983340782,326.008979172887,323.10170346845,72.3398928558222,15.5789452376415,-1.45355222673547,0.200892368543373,0.548934809965208,0.516817205700996,0.214093113559648
"126","A","1","fad8",259.04,0.382042845360441,0.536511962824793,1.44611369130078,0.229152568741215,1.79301810238149,0.407991453871495,5506.97780034659,-432.318111816976,-95.906290108276,326.11982713731,323.207675264456,72.4640177650492,15.577366603519,-1.45432072659082,0.202811053138649,0.548552748609542,0.516232384052036,0.214209263149826
"127","A","1","gpm121",259.55,0.382312749924262,0.536368083390449,1.44895725446321,0.228695343557576,1.79615999505187,0.40735102436415,5507.19972872148,-432.511562696168,-96.0078018905543,326.144996586017,323.222720469075,72.5150896364433,15.577120380419,-1.45431145266407,0.203095785968461,0.548606853320819,0.516198630690896,0.214326865410553
"128","A","1","AY110640",262.74,0.208405599368217,0.64801995921183,3.64440679127572,0.0562578416393729,3.83116893378848,0.147255741324076,5522.8051587507,-486.933974262385,-68.5987744863399,330.612836718199,329.94167938025,70.2115318392211,15.4814126397902,-1.55907833308775,0.329872746875551,0.541103266148141,0.50972162976036,0.211149969426061
"129","A","1","gpm357",266.43,0.224985268643692,0.635267367641421,4.03046752442456,0.0446855559432734,4.23737463140812,0.120189295606139,5531.5653789851,-493.65015666549,-71.5274567832233,331.21498389565,330.661997635812,70.4593595037181,15.4707662870105,-1.56732294930416,0.344489434763023,0.539429749362673,0.508421136229075,0.210464421216498
